Year,Totals.Capital outlay,Totals.Revenue,Totals.Expenditure,Totals.General expenditure,Totals.General revenue,Totals.Insurance trust  revenue,Totals.Intergovernmental,Totals.License tax,Totals.Selective sales tax,Totals.Tax,Details.Correction.Correction Total,Details.Education.Education Total,Details.Financial Aid.Assistance and Subsidies,Details.Financial Aid.Cash and Securities Total,Details.Health.Health Total Expenditure,Details.Intergovernmental.Intergovernmental Expenditure,Details.Intergovernmental.Intergovernmental to Combined and Unallocable,Details.Natural Resources.Natural Resources Construction,Details.Utilities.Utilities Current Operation,Details.Welfare.Welfare Institution Total Expenditure,Details.Natural Resources.Parks.Parks Total Expenditure,Details.Transportation.Highways.Highways Total Expenditure,Totals. Debt at end of fiscal year,Details.Insurance benefits and repayments,Details.Interest on debt,Details.Interest on general debt,Details.Miscellaneous general revenue,Details.Other taxes,Details.Police protection,Compliance_Ratio,State_ALASKA,State_ARIZONA,State_ARKANSAS,State_CALIFORNIA,State_COLORADO,State_CONNECTICUT,State_DELAWARE,State_FLORIDA,State_GEORGIA,State_HAWAII,State_IDAHO,State_ILLINOIS,State_INDIANA,State_IOWA,State_KANSAS,State_KENTUCKY,State_LOUISIANA,State_MAINE,State_MARYLAND,State_MASSACHUSETTS,State_MICHIGAN,State_MINNESOTA,State_MISSISSIPPI,State_MISSOURI,State_MONTANA,State_NEBRASKA,State_NEVADA,State_NEW HAMPSHIRE,State_NEW JERSEY,State_NEW MEXICO,State_NEW YORK,State_NORTH CAROLINA,State_NORTH DAKOTA,State_OHIO,State_OKLAHOMA,State_OREGON,State_PENNSYLVANIA,State_RHODE ISLAND,State_SOUTH CAROLINA,State_SOUTH DAKOTA,State_TENNESSEE,State_TEXAS,State_UNITED STATES,State_UTAH,State_VERMONT,State_VIRGINIA,State_WASHINGTON,State_WEST VIRGINIA,State_WISCONSIN,State_WYOMING,Compliance_Label
2014,233524,0.004348439325440345,0.005280726466095733,5980637,5811876,648783,1971813,109996,660419,2962531,139668,2542344,145484,5342974,316587,1690050,248129,97804,3877058,1720141,18013,452916,3291205,432203,89568,89568,295939,1056518,92022,0.2279878380453636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
2015,282154,0.004210890479527561,0.00540689078741265,6166657,6084121,224734,2156853,111527,659521,3043152,145129,2596210,167828,6179602,334625,1719452,262742,102802,3944488,1750376,18877,476237,3388764,361134,109971,109971,282937,1083484,99220,0.20264145905381326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
2016,342985,0.004398060665924294,0.005681874940537363,6402560,6201155,304878,2179789,117328,659892,3117428,139123,2769104,178523,5676061,338145,1765004,287840,99072,4073030,1858243,23503,422493,3493223,378097,102703,102703,267758,1108958,83029,0.19883053163218845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
2017,337625,0.004823094487514093,0.005685416244007484,6395394,6075793,893072,1976513,127049,682699,3157314,143892,2764476,161112,8986972,358007,1801785,308810,105672,4054568,1824136,20683,427738,3502960,387467,101073,101073,280690,1116880,85713,0.24078983826720413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
2018,330129,0.004939021111477958,0.005801218375334731,6476775,6339130,746512,2091212,126404,697630,3284231,144869,2799803,179284,9657122,376219,1839203,308106,110756,4095982,1804045,21688,448663,3580807,403637,102914,102914,319727,1132357,86944,0.24225147225167087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
2019,286604,0.0049950019827697265,0.005805803329371321,6451859,6443210,698252,2008232,126071,711104,3428588,145208,2822685,184356,9900674,389462,1868398,234739,114054,4124797,1860780,23325,443752,3490331,426426,64825,64825,352313,1168642,95531,0.2473343176467676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1992,1113277,0.012371290883630318,0.013307637916820263,12694076,13086581,1946725,2725900,390242,1286863,7025345,579591,4930767,556378,22446173,464732,3489912,654289,163418,7268259,2105413,44748,1521447,7402641,1014322,478499,478499,1325324,182950,258671,0.2848120116093804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1993,1026494,0.01329952098090924,0.01416971590253719,13398381,13972671,2080931,2883041,409892,1347130,7571798,642137,5265246,602055,24435584,473415,3749296,669452,163660,7766297,2459713,44223,1380737,7438406,1107921,468999,468999,1362124,198845,265394,0.29057022611741534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1994,1140287,0.01420279736877237,0.015033170343799983,14263339,14816948,2232307,3091748,413997,1472531,8037069,684093,5564861,633831,26603288,514780,3861915,700573,172587,8362736,2543201,61046,1639221,7912014,1048171,475815,475815,1406209,251410,280759,0.2945839395180082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1995,1449166,0.015754032074146475,0.016667715612673745,15663812,16250572,2494103,3474279,429699,1524568,8783939,778486,5979289,705130,28745099,544456,4296733,806668,137945,8912797,2804336,64546,1983212,8716051,1165928,510630,510630,1604893,225672,289108,0.29481306590713474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1996,1521411,0.016845363389110846,0.017521319457361805,16422524,16731200,3206470,3514798,418817,1593189,8900413,808911,6430222,975421,31094474,522502,4462682,893460,137836,9131253,2916450,69229,2010700,8792968,1192244,549920,549920,1719610,228872,312921,0.30564465027046095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1997,1592604,0.020625075303498597,0.01908687608497183,17806854,18089498,5974670,3544685,430751,1647597,9627591,823949,7047584,697621,42854897,540595,5337239,965300,140872,9811241,3233825,50675,2140430,9940870,1249134,598667,598667,2112053,277353,326050,0.38591081266415816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1998,1780894,0.022084060252626082,0.02042538755503352,19036655,19267867,6391886,3780977,455443,1686240,10542966,933078,7489643,708806,48807360,535124,5660133,1077578,148678,10470565,3420433,55796,2231629,10828138,1250201,658677,658677,1998021,325135,348330,0.38679022067587776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1999,1846056,0.02228520714858205,0.02280553660610555,21155130,20866553,4998487,4046733,481634,1791501,11562735,1046241,8239358,759090,53996063,581676,6499840,1456818,166641,11444089,3632952,63962,2395172,11876744,1330198,859904,859904,2149380,392834,379935,0.31652541186763894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2000,1762135,0.025274471792616427,0.024501642179858184,22608544,22714771,6394897,4466096,513765,1880149,12648035,1123734,8718796,814427,58386795,642384,7132350,1761618,182870,12377267,4022306,76528,2354282,12010623,1436140,791644,791644,2384530,387373,511285,0.35386756079927706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2001,1955676,0.019197516015159455,0.027164760549482993,24869440,24193607,-1752840,4857443,535503,1933143,13085329,1247296,9385965,880925,55169437,706790,7869121,2052202,216844,13629113,4401313,120544,2616685,12963092,1603291,848467,848467,2727488,383773,544706,0.13013348755857113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2002,2328934,0.019944026038460013,0.028519388827673298,25545848,24842981,-1604273,5531423,542724,1982769,12781149,1243090,9848113,425316,52060267,726489,8369313,2357496,185871,14020909,4199553,76498,2822839,13785231,2178370,721485,721485,2827304,436805,547206,0.12454879255848683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2003,1672483,0.024156193359686128,0.029687770176857895,26289267,25528061,2289698,5679471,588665,2070831,12969177,1194241,9776565,978980,50836361,682070,8352635,2413590,175851,14973244,5234986,76086,2588474,13530190,2504410,647384,647384,2803379,513340,552064,0.2034457492272268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2004,1772815,0.030984316844978963,0.0310052869302094,27600694,27888052,7360512,6237933,613910,2234662,14233065,1215898,10308063,1070788,57642635,724350,8820012,2771800,181365,15583821,5618854,77446,2477512,15394563,2383042,721935,721935,2944884,562902,549489,0.33222433564395826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2012,3537360,0.0378222108655313,0.0486768425253593,41645194,39439029,3089011,9784138,777187,2373234,18144897,1678143,15063078,1540755,52991737,991692,11653818,2241398,685750,24277675,9223748,190391,3875133,27785849,4625606,1124738,1124738,3904975,452195,537402,0.17542385462629462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2013,3059704,0.04564859606200889,0.0495967553388556,42529852,41140409,9923350,9959041,806572,2484277,19186853,1706864,15214402,1615558,58421505,1283451,11255705,2176690,248919,25953846,9855058,118354,3912825,28022656,4570249,1159003,1159003,3855918,514754,559409,0.276944102911178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2014,2674499,0.04711257321540086,0.05102658569496388,43709646,41449711,11183787,10027820,795515,2478539,18930418,1740391,15082735,1664363,60551614,1287986,11792595,2142086,251764,26995082,10221303,122433,4384124,27739117,4692511,1122572,1122572,3855736,472375,575743,0.27897984988531144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2015,3437552,0.04532436692744484,0.05236249288528384,44870128,44283149,6358381,9992812,829279,2701872,20536885,1453297,15981360,1168755,75049855,1215670,11622943,2005292,272858,28210352,9986797,122238,5139780,28231613,4675984,1066388,1066388,4253743,490723,426084,0.2380044799199139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2016,3610808,0.0457077987421678,0.05466719752471504,46727227,45534176,5493767,10127264,826306,2948184,21213280,1499921,16058379,1282268,75624995,1240743,11533799,2054978,267640,29937259,10667685,130365,5669483,28628254,4870598,1087095,1087095,4351195,516388,435079,0.21697294163165892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2017,3231507,0.052630105069027544,0.05596188321025644,47866338,47234152,11325732,10699848,856649,2945964,22202326,1538611,16598849,1168612,104613042,1562301,12025903,2521685,320050,31095879,11120028,165607,4847656,27825929,4887521,1114484,1114484,4138682,549732,670451,0.2911322775411832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2018,3848602,0.05080228926876649,0.05908006122986939,50572347,50877881,5648238,10957750,878751,3006106,23484945,1586514,17421907,1226394,112061636,1587891,12321285,2550160,303842,32779308,11684097,161630,5422205,29074498,5081246,1162211,1162211,4937795,555789,713547,0.23372580251178632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
2019,3997172,0.05866277536987755,0.06220138958787958,53170303,55523472,9542011,12218425,897002,3138020,26285898,1627430,18236521,1324583,114217166,1696816,12751128,2605634,307419,34801838,13263092,180569,5318078,29111196,5273851,1168539,1168539,5363582,997258,731010,0.2929956422577281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1992,1643209,0.014741715050406015,0.01696495030971246,14724379,13443299,4182047,2994704,430822,1317358,8476932,544770,6224137,733118,25866860,763019,4578587,1133480,560473,7558592,2809043,74465,1154322,7191988,2368629,434223,434223,763754,1697178,152133,0.24400375615837677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1993,1858592,0.016754426120107687,0.01817453269993904,15577458,14603405,5219271,3526159,436530,1333668,8903856,482216,6827423,794859,27727771,548802,4730035,1235041,452491,7971766,3211139,94589,1231978,7847752,2633697,450472,450472,845696,1829140,156817,0.2791423239003977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1994,1602582,0.016107001571782076,0.01939939719324882,16345395,15661772,3460701,3673043,458364,1440566,9700847,442070,7017952,766171,31051993,659122,5049189,1285687,396996,8699787,3619591,64112,1334793,8265639,3005589,453355,453355,902125,2004147,160774,0.21730256112312896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1995,1879957,0.019943038017074092,0.02114809564709558,17555108,16765094,6558180,3976651,482196,1587832,10195584,482761,7273096,881724,35502317,854450,5339678,1467884,512272,9177355,3729654,100149,1536854,8820118,3429102,492474,492474,1002372,2078052,156600,0.2932510503889997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1996,1568929,0.021052802648700162,0.021024717625072218,17587160,17195462,7340928,3890578,492932,1685068,10586463,497130,7475270,850486,40085973,853254,5429938,1376819,437558,9447560,3803631,57403,1435374,8991106,3279569,509255,509255,1033596,2226020,171840,0.3328078437495138,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1997,1871716,0.022927811322449424,0.02223223748605753,18802561,18212938,8357529,4112300,509656,1717118,11202296,562335,7803155,866745,47229933,1009328,5681708,1518811,464108,10076673,4059165,73090,1558220,9493472,3173887,536156,536156,1087985,2403309,202081,0.35333904345215084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1998,1666146,0.023968429080874175,0.0229571018097337,19670796,19079085,8606016,4247049,528840,1773551,11806170,564964,8198270,900789,54731330,1081493,6048013,1571099,498543,10754012,4339781,77472,1527968,10289381,2966536,544405,544405,1124234,2594540,215955,0.36217218163569287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1999,1987855,0.0246603666889012,0.02441097382522764,20616377,20241977,8207618,4695072,565466,1806672,12337555,662984,8571666,1140072,62683655,1152418,6117069,1575627,527111,11076748,4571810,96250,1583578,11079735,3336412,571624,571624,1203878,2711806,221232,0.33924003083991827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2000,1800323,0.026377471996603997,0.026211793416188022,21950637,21254208,9034590,5190356,607954,1945257,12567383,731277,8991631,1191680,66540741,1273277,6370710,1614885,587544,12287873,5070468,81125,1560320,11734299,3644313,606891,606891,1350210,2275158,245886,0.3367354257895211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2001,1930963,0.020007295052704002,0.028282094569205954,23597439,22418306,885252,5908876,627364,1988772,12679410,730116,9720289,1043929,63795826,1313199,6576757,1658116,637305,13714650,5509101,105346,1628846,12607489,3900002,657705,657705,1498516,1996275,224377,0.13023428675609927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2002,2172232,0.020159939329893295,0.03103285373748366,25160311,22775123,672887,6348456,630801,2045856,12628567,735214,10298100,1002738,58291945,1396500,6806350,1501583,650231,14844524,6174456,235314,1795486,13552176,4878228,673936,673936,1445028,2047907,241022,0.08923085241913253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2003,2320037,0.02550517615721196,0.033426387149329176,26020778,24133548,5143905,7012389,671917,2096067,12960220,786781,10696522,992998,59772274,1374328,6785341,1553662,696612,15552519,6250197,121566,1906430,14620855,6222233,727208,727208,1482626,2184899,245281,0.16753901493040502,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2004,2577797,0.030435441260477942,0.03329646719382724,26979693,25171415,9466053,6953519,686564,2441440,13895346,796810,11211187,1091294,66201412,1349741,6911826,1522432,608622,16020757,6422900,105935,2000672,15773698,5124437,753598,753598,1435396,2344182,243188,0.27289409844598445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2012,2906639,0.03568914946834323,0.04752469430449029,37297199,34211495,5980122,10002170,994819,3557306,17624715,931479,15179418,1449957,71805623,1683204,10314091,1641488,686270,21770253,8178814,205198,3259538,29090132,7896071,1353204,1353204,2330026,2458453,340024,0.15709598482814358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2013,3119913,0.04317924271226286,0.04678489576125308,37605118,35962221,13036457,10020920,1408950,3595183,18787187,928865,15618452,1535902,81664513,1767621,10283471,1533143,777689,21429815,8224503,217633,3228985,30474333,7344587,1289645,1289645,2357664,2660186,374122,0.27878226279673035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2014,2833717,0.04870305366572423,0.0501386997062813,40657614,38517245,16525056,11536213,1414960,3442776,19447899,938327,16349997,1563347,85806815,2041208,11172420,1664703,887354,23869792,9669566,192755,3107228,31601016,7314339,1363630,1363630,2559474,2822675,374652,0.3130646869921667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2015,2884867,0.04410238189453754,0.053041485050779984,43875706,41561687,8446999,13247057,1396989,3723403,20644454,984771,17101172,1577951,60798213,2239003,11783929,1721239,918107,26397268,11329491,257577,2930924,32231967,6753385,1414999,1414999,2580165,3006231,405692,0.21375346477149015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2016,2662867,0.04516728249494305,0.05511435171014397,45508047,44056615,7117148,13684525,1461200,4075649,22280088,1040326,18354126,1604854,63461745,2315807,12448294,1682487,888992,27594097,11552005,241463,2790205,33051285,6987148,1439737,1439737,2739389,3182857,419197,0.20515882346462322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2017,2975222,0.058474309148027315,0.058835255703032024,48814240,47436749,18296337,14237160,1448383,4663740,23995147,998853,19557200,1313444,134341564,3086366,13639615,1707618,862883,29625769,12197753,322592,2918772,33427752,7132650,1505051,1505051,3229481,3373183,438529,0.3291540956370982,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2018,2598470,0.06317228503093163,0.061103805228050666,50744226,50965346,19907837,14446364,2070931,4684503,26579324,1039580,20831462,1611323,145008964,2938904,14549578,1771744,856296,30536522,12790963,243432,2918458,33926356,7480799,1521343,1521343,3659423,4180873,470737,0.3576936610235395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
2019,2340505,0.060992946576563116,0.06405943332563771,53312108,52105148,16383608,13963165,1746818,4726647,27992437,1033601,22661025,1625523,154460274,3349419,16832903,1858147,959608,31006045,12488850,264578,3150750,35584686,7681598,1555678,1555678,3477158,4871892,482501,0.29942966725334574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1992,370284,0.00337826173370542,0.003981718623977208,4395674,4558622,847978,1490087,141056,425259,2351858,36491,1753193,147077,5492334,107815,1149496,296411,103038,2596757,1094068,38497,510002,2594324,825877,172304,172304,301671,193954,23850,0.24608369162296306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1993,402476,0.0039223251696431805,0.0047155094449649266,4832665,5016409,984761,1787178,134603,621094,2474727,37450,1870421,146791,5900542,102208,1226379,268438,94940,2945310,1394431,37467,584337,2683982,1067560,154583,154583,297343,204478,23540,0.2345039077945631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1994,538948,0.004198344161706501,0.004981409853117923,5250197,5332980,969953,1927209,145273,658453,2554198,56811,1929342,150035,6166015,124332,1249440,252334,129397,3203872,1543919,39751,702583,2525138,894752,152933,152933,338893,168961,33456,0.23960398650198433,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1995,519354,0.004453977558032885,0.005058729389254342,5418156,5628038,955901,2001039,150665,666702,2731907,77231,1993619,195363,6863952,131278,1254636,284045,151368,3349303,1576052,36976,662595,2585972,796010,147103,147103,366623,192466,37160,0.2600622742656873,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1996,521981,0.004664793536543601,0.005397605636191264,5622818,5829529,984644,2093978,143561,661110,2764522,82073,2078675,139455,5860321,121639,1325430,299051,140023,3516447,1588057,40126,705344,2830217,909677,163416,163416,415718,176550,39241,0.25037778091527707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1997,602210,0.005219515904398692,0.006010519319175576,6098674,6038200,1381479,2040033,151441,683435,2905947,94905,2386272,96550,7478216,134349,1625623,334889,145098,3639386,1603186,47163,782897,3039506,1002663,179047,179047,497363,202412,41030,0.25153758059504094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1998,621045,0.005531823889160153,0.006014106935312734,6210754,6205724,1555892,2096294,158994,701576,3011990,120013,2301476,108411,8203192,131488,1530110,356194,140556,3740317,1647612,48358,806824,3433365,894373,254554,254554,513485,207509,43660,0.2809514685197064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1999,596869,0.005738261863564882,0.006215485181974074,6342745,6584454,1402782,2123358,161484,870441,3302046,124779,2406356,75951,8874293,139895,1577358,390451,136876,3935207,1665582,48091,785536,3689359,947308,203091,203091,559744,189932,41922,0.2827854163503798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
