TransactionID,UserID,Timestamp,TransactionAmount,TransactionType,AccountBalance,Anomaly
6991,1076,2024-12-28 17:07:48.543492,4316.74,Withdrawal,-23728.37000000013,0
6992,1017,2024-02-12 12:37:45.543492,3100.2,Loan Payment,-24658.43000000013,0
6993,1086,2024-05-13 04:45:50.543492,4644.47,Withdrawal,-23265.08900000013,0
6994,1078,2025-01-18 06:31:20.543492,2525.31,Loan Payment,-22507.49600000013,0
6995,1096,2024-03-05 06:12:04.543492,4450.73,Loan Disbursement,-21172.27700000013,0
6996,1020,2025-01-03 11:52:46.543492,2297.62,Loan Disbursement,-20482.99100000013,0
6997,1056,2024-09-20 12:56:56.543492,1422.26,Deposit,-20909.66900000013,0
6998,1022,2024-06-14 22:36:47.543492,4586.24,Withdrawal,-19533.79700000013,0
6999,1090,2024-12-23 13:33:44.543492,1970.28,Withdrawal,-18942.71300000013,0
7000,1044,2024-06-17 04:36:55.543492,2541.85,Withdrawal,-19705.26800000013,0
7001,1043,2024-03-02 21:33:46.543492,1677.86,Loan Payment,-19201.91000000013,0
7002,1081,2025-01-01 05:12:13.543492,3331.05,Loan Disbursement,-20201.22500000013,0
7003,1087,2024-02-29 05:24:38.543492,4975.4,Withdrawal,-21693.84500000013,0
7004,1046,2024-03-20 22:49:12.543492,176.29,Deposit,-21640.95800000013,0
7005,1039,2024-06-17 07:56:07.543492,4504.25,Withdrawal,-22992.23300000013,0
7006,1050,2024-03-02 06:58:45.543492,69.43,Deposit,-23013.062000000133,0
7007,1041,2025-01-13 01:27:40.543492,1852.93,Withdrawal,-22457.183000000132,0
7008,1006,2024-06-27 21:34:37.543492,884.6,Withdrawal,-22191.80300000013,0
7009,1049,2024-03-14 15:06:28.543492,3798.84,Loan Disbursement,-21052.15100000013,0
7010,1047,2024-12-14 22:41:50.543492,300.52,Deposit,-21142.307000000128,0
7011,1083,2024-07-23 20:13:52.543492,2789.75,Withdrawal,-21979.232000000127,0
7012,1090,2024-06-13 17:23:40.543492,1509.88,Deposit,-22432.196000000127,0
7013,1005,2024-10-26 01:12:50.543492,711.67,Deposit,-22645.697000000127,0
7014,1090,2024-08-01 10:20:43.543492,3870.5,Loan Disbursement,-23806.84700000013,0
7015,1008,2024-07-08 23:52:56.543492,1126.21,Loan Disbursement,-24144.71000000013,0
7016,1056,2024-12-15 08:34:01.543492,1157.19,Deposit,-23797.55300000013,0
7017,1030,2024-04-07 22:22:12.543492,1411.63,Loan Disbursement,-24221.042000000132,0
7018,1020,2024-03-10 04:08:04.543492,2954.5,Withdrawal,-25107.39200000013,0
7019,1089,2024-08-03 05:47:33.543492,3315.35,Withdrawal,-24112.78700000013,0
7020,1039,2024-11-20 01:37:54.543492,137.13,Loan Disbursement,-24153.92600000013,0
7021,1044,2024-11-03 23:00:23.543492,1247.25,Deposit,-24528.10100000013,0
7022,1076,2024-11-18 15:34:07.543492,2183.31,Withdrawal,-25183.09400000013,0
7023,1048,2024-03-18 17:53:25.543492,1693.29,Loan Payment,-24675.107000000127,0
7024,1086,2025-01-03 17:12:38.543492,4426.64,Deposit,-23347.11500000013,0
7025,1019,2024-05-31 13:13:52.543492,3949.16,Deposit,-22162.36700000013,0
7026,1091,2024-12-08 04:59:00.543492,3148.16,Loan Payment,-21217.91900000013,0
7027,1016,2024-11-03 23:07:36.543492,1723.31,Loan Payment,-21734.912000000128,0
7028,1027,2024-12-21 19:31:52.543492,3518.33,Deposit,-22790.411000000127,0
7029,1040,2024-06-29 12:08:21.543492,4226.01,Loan Payment,-21522.608000000128,0
7030,1065,2024-06-07 16:50:36.543492,2994.41,Loan Disbursement,-22420.931000000128,0
7031,1024,2025-01-08 01:20:22.543492,3933.08,Loan Disbursement,-23600.855000000127,0
7032,1057,2024-10-18 14:38:40.543492,3758.07,Deposit,-24728.276000000125,0
7033,1040,2024-09-12 09:16:51.543492,2880.1,Loan Disbursement,-23864.246000000127,0
7034,1005,2024-06-27 23:59:45.543492,1595.31,Withdrawal,-24342.839000000127,0
7035,1074,2024-12-02 00:32:41.543492,3741.62,Loan Disbursement,-23220.353000000126,0
7036,1037,2024-11-15 15:18:49.543492,1073.64,Loan Disbursement,-23542.445000000127,0
7037,1005,2024-05-23 01:02:59.543492,3908.47,Loan Payment,-24714.986000000128,0
7038,1044,2024-12-28 14:26:28.543492,4032.51,Loan Disbursement,-23505.233000000128,0
7039,1074,2024-11-15 03:59:57.543492,4119.62,Deposit,-22269.34700000013,0
7040,1013,2025-01-01 13:46:47.543492,2390.93,Loan Disbursement,-22986.626000000128,0
7041,1065,2024-11-04 21:34:36.543492,1002.78,Loan Disbursement,-22685.79200000013,0
7042,1039,2024-10-22 21:14:27.543492,543.63,Deposit,-22522.70300000013,0
7043,1002,2024-03-24 12:16:16.543492,3729.64,Deposit,-23641.59500000013,0
7044,1098,2024-07-08 23:29:58.543492,4436.99,Loan Payment,-22310.498000000127,0
7045,1096,2024-04-12 01:05:31.543492,3271.65,Withdrawal,-21329.003000000128,0
7046,1023,2024-05-31 01:22:32.543492,763.59,Loan Disbursement,-21099.926000000127,0
7047,1018,2024-03-03 04:38:55.543492,4677.74,Withdrawal,-19696.604000000127,1
7048,1017,2024-06-07 20:56:49.543492,4946.05,Loan Payment,-18212.789000000128,0
7049,1063,2024-09-06 16:19:32.543492,2195.22,Deposit,-17554.22300000013,0
7050,1087,2024-12-04 08:49:51.543492,2994.39,Deposit,-18452.54000000013,0
7051,1034,2024-03-13 02:18:09.543492,3897.28,Deposit,-17283.356000000127,0
7052,1061,2024-02-09 22:43:46.543492,3695.13,Loan Payment,-16174.817000000126,0
7053,1000,2024-11-24 04:03:44.543492,4840.55,Loan Disbursement,-17626.982000000127,0
7054,1099,2024-12-20 02:50:16.543492,618.67,Loan Payment,-17441.38100000013,0
7055,1024,2024-09-12 18:34:30.543492,2924.59,Deposit,-16564.004000000128,0
7056,1044,2024-03-17 07:44:57.543492,3475.06,Loan Disbursement,-17606.522000000128,0
7057,1048,2024-07-13 00:24:02.543492,4455.99,Deposit,-18943.319000000127,0
7058,1097,2024-11-04 11:39:12.543492,4376.84,Deposit,-17630.267000000127,0
7059,1088,2025-01-20 00:01:23.543492,4891.1,Loan Payment,-16162.937000000125,0
7060,1015,2024-03-18 21:16:25.543492,2584.79,Loan Payment,-16938.374000000127,0
7061,1097,2024-10-23 15:24:25.543492,4162.27,Withdrawal,-15689.693000000127,0
7062,1092,2025-01-08 06:37:33.543492,2165.04,Deposit,-15040.181000000126,0
7063,1018,2024-02-13 05:37:42.543492,2140.45,Loan Disbursement,-15682.316000000126,0
7064,1022,2024-06-06 01:41:18.543492,1304.07,Deposit,-16073.537000000128,0
7065,1082,2024-09-19 13:59:11.543492,4100.27,Loan Disbursement,-17303.618000000126,0
7066,1024,2024-03-22 04:54:43.543492,4929.78,Withdrawal,-15824.684000000125,0
7067,1015,2024-05-27 18:29:41.543492,1318.89,Deposit,-16220.351000000126,0
7068,1053,2024-07-03 14:17:19.543492,327.85,Loan Disbursement,-16121.996000000127,0
7069,1072,2024-09-29 08:04:34.543492,4086.94,Loan Disbursement,-17348.078000000125,0
7070,1000,2024-05-17 21:41:59.543492,3120.14,Withdrawal,-18284.120000000126,0
7071,1041,2024-11-04 11:15:38.543492,4800.51,Loan Payment,-16843.967000000128,0
7072,1018,2024-03-01 05:37:47.543492,1298.58,Withdrawal,-17233.54100000013,0
7073,1096,2024-04-23 10:39:04.543492,401.59,Loan Disbursement,-17113.06400000013,0
7074,1033,2024-05-18 21:32:54.543492,2487.59,Withdrawal,-16366.787000000128,0
7075,1079,2024-03-23 23:30:16.543492,473.06,Loan Payment,-16224.869000000126,0
7076,1054,2024-03-21 03:53:06.543492,1345.86,Deposit,-15821.111000000124,0
7077,1017,2024-09-20 23:03:44.543492,673.59,Withdrawal,-15619.034000000123,0
7078,1033,2024-04-28 18:20:55.543492,1159.45,Withdrawal,-15966.869000000122,0
7079,1088,2025-01-31 06:43:54.543492,575.42,Deposit,-16139.495000000123,0
7080,1044,2024-10-11 13:31:56.543492,4771.83,Withdrawal,-14707.946000000124,0
7081,1005,2024-02-23 18:39:45.543492,1428.89,Loan Payment,-14279.279000000124,0
7082,1020,2024-03-20 10:52:23.543492,2247.29,Loan Disbursement,-13605.092000000124,0
7083,1069,2024-02-23 02:54:14.543492,4498.13,Withdrawal,-12255.653000000124,0
7084,1095,2025-01-26 10:54:00.543492,3402.74,Deposit,-13276.475000000124,0
7085,1047,2024-10-05 07:49:27.543492,3109.29,Deposit,-14209.262000000124,0
7086,1038,2024-06-10 07:45:40.543492,3542.54,Withdrawal,-15272.024000000125,0
7087,1030,2025-01-09 16:17:07.543492,4152.67,Deposit,-16517.825000000124,0
7088,1009,2024-10-26 06:56:19.543492,4394.46,Loan Disbursement,-17836.163000000124,0
7089,1029,2024-06-19 22:45:35.543492,3231.07,Loan Disbursement,-18805.484000000124,0
7090,1017,2024-11-06 15:09:20.543492,4455.54,Deposit,-17468.822000000124,0
7091,1059,2024-12-20 17:56:15.543492,2700.22,Withdrawal,-18278.888000000123,0
7092,1087,2024-03-21 12:08:25.543492,1422.59,Withdrawal,-18705.66500000012,0
7093,1072,2024-07-20 19:15:21.543492,4406.38,Deposit,-17383.75100000012,0
7094,1094,2024-02-07 06:04:29.543492,2730.29,Loan Disbursement,-16564.66400000012,0
7095,1014,2024-10-27 05:13:22.543492,4535.38,Loan Disbursement,-15204.050000000121,0
7096,1003,2024-11-27 03:16:05.543492,248.83,Withdrawal,-15129.401000000122,0
7097,1062,2024-09-05 00:18:24.543492,2017.7,Loan Disbursement,-14524.091000000122,0
7098,1039,2024-09-07 04:33:37.543492,4741.63,Loan Payment,-15946.580000000122,0
7099,1008,2024-06-27 04:02:12.543492,1285.77,Loan Disbursement,-15560.849000000122,0
7100,1008,2024-02-16 04:53:38.543492,4710.6,Withdrawal,-14147.669000000122,0
7101,1025,2024-11-17 13:19:36.543492,4771.82,Loan Disbursement,-12716.123000000121,0
7102,1003,2024-02-18 13:13:52.543492,4416.6,Loan Disbursement,-14041.103000000121,0
7103,1080,2024-04-13 09:03:16.543492,2840.16,Deposit,-13189.05500000012,0
7104,1015,2024-12-20 16:49:25.543492,3252.35,Loan Payment,-12213.35000000012,0
7105,1014,2024-04-12 21:53:25.543492,4354.6,Deposit,-13519.73000000012,0
7106,1098,2024-09-29 09:11:17.543492,3890.69,Loan Disbursement,-12352.52300000012,0
7107,1051,2024-07-06 05:19:55.543492,3168.96,Loan Disbursement,-13303.21100000012,0
7108,1068,2024-12-03 09:42:11.543492,4912.18,Deposit,-14776.86500000012,0
7109,1004,2024-06-12 13:41:11.543492,3444.1,Loan Payment,-13743.63500000012,0
7110,1019,2024-11-06 21:58:42.543492,4878.64,Withdrawal,-15207.22700000012,0
7111,1078,2024-11-08 05:43:47.543492,334.07,Deposit,-15107.006000000121,0
7112,1017,2024-08-27 11:54:51.543492,737.85,Loan Disbursement,-14885.651000000122,0
7113,1001,2024-02-12 21:55:15.543492,2284.72,Loan Disbursement,-14200.235000000122,0
7114,1092,2024-03-15 13:48:56.543492,1955.15,Withdrawal,-14786.780000000123,0
7115,1012,2024-03-09 17:31:00.543492,3924.54,Loan Disbursement,-15964.142000000124,0
7116,1003,2024-03-29 21:38:18.543492,845.04,Loan Disbursement,-16217.654000000122,0
7117,1041,2024-11-02 14:31:44.543492,4881.67,Withdrawal,-17682.155000000123,0
7118,1073,2024-07-18 18:04:21.543492,1609.58,Loan Disbursement,-18165.029000000122,0
7119,1060,2024-03-24 10:37:08.543492,2173.17,Loan Disbursement,-17513.07800000012,0
7120,1094,2024-05-14 00:44:57.543492,1409.99,Loan Payment,-17090.081000000122,0
7121,1007,2024-08-26 02:00:08.543492,2917.85,Deposit,-16214.726000000122,0
7122,1066,2025-01-29 17:05:47.543492,340.21,Loan Payment,-16316.78900000012,0
7123,1062,2024-08-15 12:04:00.543492,790.9,Loan Payment,-16554.05900000012,0
7124,1008,2024-07-06 11:53:43.543492,3741.7,Loan Disbursement,-17676.56900000012,0
7125,1093,2024-04-30 17:37:19.543492,973.18,Deposit,-17384.615000000118,0
7126,1010,2024-10-08 06:37:44.543492,1215.8,Deposit,-17019.875000000116,0
7127,1098,2024-04-18 00:25:01.543492,3975.26,Loan Disbursement,-18212.453000000118,0
7128,1041,2024-09-05 05:18:45.543492,511.84,Loan Payment,-18058.901000000118,0
7129,1012,2024-10-18 13:05:24.543492,2215.5,Loan Payment,-18723.55100000012,0
7130,1035,2025-01-26 07:06:31.543492,164.16,Loan Payment,-18674.30300000012,0
7131,1012,2024-07-04 06:45:26.543492,1766.7,Deposit,-19204.31300000012,0
7132,1011,2024-04-03 10:16:47.543492,3509.96,Loan Disbursement,-20257.30100000012,0
7133,1036,2024-04-14 17:17:28.543492,496.01,Deposit,-20108.49800000012,0
7134,1073,2024-12-26 17:37:43.543492,4447.26,Loan Payment,-18774.32000000012,0
7135,1072,2024-02-05 10:55:30.543492,4552.02,Deposit,-20139.92600000012,0
7136,1051,2024-02-11 18:21:50.543492,569.7,Deposit,-19969.01600000012,0
7137,1070,2024-02-06 21:59:09.543492,4954.13,Loan Disbursement,-18482.77700000012,0
7138,1001,2024-06-20 12:14:47.543492,1522.77,Loan Disbursement,-18025.94600000012,0
7139,1055,2024-10-02 10:10:05.543492,466.3,Deposit,-18165.83600000012,0
7140,1059,2024-10-23 14:39:02.543492,75.08,Withdrawal,-18143.312000000118,0
7141,1022,2024-05-26 03:43:25.543492,2072.19,Loan Disbursement,-17521.65500000012,0
7142,1039,2024-06-07 19:40:53.543492,3167.56,Withdrawal,-16571.38700000012,0
7143,1063,2024-05-23 13:03:48.543492,1694.29,Loan Disbursement,-16063.100000000119,0
7144,1084,2024-06-20 19:16:17.543492,4191.75,Loan Payment,-17320.62500000012,0
7145,1022,2024-05-23 20:39:25.543492,3597.2,Withdrawal,-18399.78500000012,0
7146,1028,2024-10-22 13:34:10.543492,1783.3,Loan Payment,-18934.77500000012,1
7147,1077,2024-06-05 18:25:51.543492,3684.83,Loan Payment,-17829.32600000012,0
7148,1089,2025-01-18 05:00:39.543492,4705.41,Deposit,-19240.94900000012,0
7149,1050,2024-04-26 02:56:10.543492,510.83,Loan Payment,-19087.70000000012,0
7150,1068,2024-12-13 04:45:23.543492,1565.21,Loan Payment,-19557.26300000012,0
7151,1094,2024-08-14 05:46:45.543492,2343.46,Loan Payment,-20260.30100000012,0
7152,1088,2024-08-23 06:08:24.543492,2515.05,Loan Payment,-19505.78600000012,0
7153,1030,2024-02-07 19:17:17.543492,2733.87,Deposit,-18685.62500000012,0
7154,1049,2024-06-09 05:30:53.543492,1538.1,Deposit,-18224.19500000012,0
7155,1019,2024-03-11 08:35:52.543492,3352.94,Loan Payment,-19230.07700000012,0
7156,1054,2024-06-21 11:40:38.543492,3243.17,Withdrawal,-18257.12600000012,0
7157,1080,2024-11-24 12:40:53.543492,2910.22,Loan Disbursement,-17384.06000000012,0
7158,1001,2024-12-23 03:18:21.543492,613.12,Withdrawal,-17200.12400000012,0
7159,1024,2024-08-30 01:24:50.543492,2410.99,Loan Payment,-17923.42100000012,0
7160,1012,2024-08-01 22:46:33.543492,1813.32,Deposit,-17379.42500000012,0
7161,1091,2024-02-13 15:20:49.543492,2480.64,Loan Payment,-18123.61700000012,0
7162,1069,2024-04-08 14:16:59.543492,4613.24,Loan Payment,-19507.58900000012,0
7163,1066,2024-11-09 10:36:02.543492,2428.63,Deposit,-18779.00000000012,0
7164,1057,2024-12-07 20:59:57.543492,119.2,Withdrawal,-18743.24000000012,0
7165,1098,2024-04-24 20:08:01.543492,2222.24,Loan Disbursement,-18076.568000000123,0
7166,1081,2024-08-15 14:42:20.543492,4112.21,Loan Payment,-16842.905000000123,0
7167,1074,2024-09-18 22:30:12.543492,3911.3,Deposit,-18016.295000000122,0
7168,1083,2024-09-26 06:32:52.543492,2591.28,Loan Disbursement,-17238.911000000124,0
7169,1063,2024-06-03 19:24:53.543492,1286.36,Loan Disbursement,-16853.003000000124,0
7170,1068,2024-07-09 14:31:04.543492,2352.19,Loan Disbursement,-17558.660000000124,0
7171,1082,2024-03-29 05:32:43.543492,2840.33,Deposit,-18410.759000000122,0
7172,1085,2025-01-16 21:54:23.543492,4999.36,Loan Payment,-16910.95100000012,0
7173,1058,2024-10-07 19:00:43.543492,3238.68,Deposit,-15939.347000000122,0
7174,1059,2024-12-17 08:03:15.543492,3486.61,Loan Payment,-14893.364000000121,0
7175,1082,2024-06-15 03:13:42.543492,2482.7,Withdrawal,-14148.554000000122,0
7176,1061,2024-06-04 18:01:49.543492,1804.72,Loan Disbursement,-13607.138000000123,0
7177,1015,2024-11-12 02:44:28.543492,4074.12,Loan Payment,-14829.374000000123,0
7178,1087,2024-07-14 15:10:21.543492,2499.92,Withdrawal,-15579.350000000122,0
7179,1067,2024-09-14 19:37:22.543492,4973.72,Deposit,-17071.466000000124,0
7180,1014,2024-10-07 21:25:44.543492,2312.75,Loan Disbursement,-16377.641000000123,0
7181,1088,2024-07-14 08:43:13.543492,386.6,Loan Payment,-16261.661000000124,0
7182,1054,2024-04-06 04:15:53.543492,3428.76,Loan Disbursement,-15233.033000000123,0
7183,1034,2024-03-29 03:33:15.543492,280.88,Loan Disbursement,-15148.769000000124,0
7184,1054,2024-11-05 05:28:07.543492,1289.98,Loan Disbursement,-15535.763000000123,0
7185,1013,2025-01-16 12:18:20.543492,1801.0,Deposit,-16076.063000000122,0
7186,1048,2024-02-15 06:40:10.543492,3710.44,Loan Disbursement,-14962.931000000122,0
7187,1082,2024-07-03 07:51:25.543492,2496.47,Loan Payment,-14213.990000000122,0
7188,1099,2024-11-27 19:13:03.543492,191.8,Deposit,-14156.45000000012,0
7189,1006,2025-01-03 14:22:04.543492,3103.41,Withdrawal,-15087.47300000012,0
7190,1029,2024-02-25 06:01:47.543492,2086.61,Loan Payment,-15713.456000000118,0
7191,1082,2024-11-09 20:26:44.543492,4613.08,Deposit,-14329.53200000012,0
7192,1048,2024-03-26 08:16:38.543492,2522.83,Loan Payment,-13572.68300000012,0
7193,1088,2024-05-17 02:54:49.543492,3559.43,Loan Payment,-14640.512000000119,0
7194,1015,2024-11-28 08:38:23.543492,1133.4,Withdrawal,-14300.492000000118,0
7195,1050,2024-09-25 11:13:45.543492,3816.82,Deposit,-15445.538000000117,0
7196,1071,2024-08-09 19:59:48.543492,3618.73,Loan Disbursement,-14359.919000000116,0
7197,1081,2024-02-04 18:49:14.543492,4525.2,Loan Payment,-15717.479000000116,0
7198,1091,2024-11-29 18:25:09.543492,217.42,Loan Payment,-15652.253000000117,0
7199,1079,2024-10-31 02:14:19.543492,2265.13,Loan Payment,-16331.792000000118,0
7200,1082,2024-07-05 10:01:45.543492,3411.82,Loan Payment,-17355.338000000116,0
7201,1041,2024-09-01 07:42:24.543492,521.06,Loan Payment,-17199.020000000117,0
7202,1016,2024-04-27 23:13:38.543492,2082.49,Deposit,-17823.767000000116,0
7203,1062,2024-08-04 09:43:46.543492,4713.63,Loan Payment,-16409.678000000116,0
7204,1044,2024-05-17 18:11:01.543492,2207.88,Loan Payment,-17072.042000000118,0
7205,1076,2024-06-25 11:34:25.543492,4927.75,Loan Payment,-15593.717000000117,0
7206,1006,2024-08-31 21:09:12.543492,331.35,Loan Disbursement,-15494.312000000118,0
7207,1026,2024-04-12 14:08:21.543492,3603.26,Loan Disbursement,-16575.290000000117,0
7208,1009,2024-08-15 21:01:00.543492,2926.03,Deposit,-15697.481000000116,0
7209,1033,2024-09-10 01:11:38.543492,2527.67,Loan Payment,-14939.180000000117,0
7210,1035,2024-02-29 14:29:22.543492,4855.69,Loan Payment,-13482.473000000116,0
7211,1024,2024-11-02 15:34:52.543492,691.77,Withdrawal,-13274.942000000116,0
7212,1005,2024-05-21 11:28:41.543492,4485.19,Loan Disbursement,-14620.499000000116,0
7213,1023,2024-08-16 05:17:22.543492,3471.64,Withdrawal,-15661.991000000115,0
7214,1017,2024-04-04 19:41:11.543492,1332.03,Loan Payment,-15262.382000000114,0
7215,1086,2024-05-08 13:56:40.543492,4513.26,Loan Payment,-16616.360000000113,0
7216,1005,2024-08-13 12:26:38.543492,2175.01,Withdrawal,-15963.857000000113,0
7217,1028,2024-04-11 03:43:50.543492,4080.43,Deposit,-14739.728000000112,0
7218,1024,2024-09-16 06:55:10.543492,1974.74,Deposit,-14147.306000000111,0
7219,1054,2024-12-05 18:34:19.543492,4262.11,Withdrawal,-15425.939000000111,0
7220,1080,2024-05-17 06:33:59.543492,3201.31,Loan Payment,-14465.546000000111,0
7221,1045,2024-11-19 20:51:23.543492,748.18,Withdrawal,-14241.092000000112,0
7222,1023,2024-10-29 01:26:09.543492,3265.83,Loan Disbursement,-15220.841000000111,0
7223,1074,2024-05-03 03:06:44.543492,997.16,Deposit,-14921.693000000112,0
7224,1025,2024-02-22 17:21:43.543492,2089.02,Withdrawal,-15548.39900000011,0
7225,1097,2024-12-29 03:52:16.543492,892.96,Deposit,-15816.28700000011,0
7226,1027,2024-10-08 03:47:13.543492,158.98,Loan Disbursement,-15863.981000000109,0
7227,1002,2024-06-05 23:58:05.543492,1098.84,Loan Payment,-15534.32900000011,0
7228,1074,2024-09-29 01:25:53.543492,2705.04,Loan Payment,-14722.81700000011,0
7229,1037,2024-09-04 03:20:11.543492,2433.73,Loan Payment,-13992.69800000011,0
7230,1060,2024-06-18 16:24:06.543492,2532.41,Deposit,-13232.97500000011,0
7231,1077,2024-06-05 00:23:16.543492,1276.05,Loan Disbursement,-12850.160000000109,0
7232,1050,2024-06-25 09:41:23.543492,3441.55,Withdrawal,-11817.695000000109,0
7233,1089,2024-04-03 14:14:36.543492,3536.1,Loan Payment,-10756.865000000109,0
7234,1047,2024-05-27 16:51:43.543492,1821.94,Deposit,-10210.283000000109,0
7235,1020,2025-01-27 15:44:05.543492,4411.79,Loan Payment,-8886.746000000108,0
7236,1053,2025-01-31 00:22:33.543492,3237.91,Loan Disbursement,-7915.373000000109,0
7237,1055,2025-01-20 21:16:42.543492,3579.54,Withdrawal,-6841.511000000109,0
7238,1093,2024-10-30 03:22:02.543492,1422.83,Loan Payment,-6414.6620000001085,0
7239,1058,2024-03-19 18:26:52.543492,53.03,Loan Disbursement,-6430.571000000108,1
7240,1071,2024-11-27 04:50:38.543492,4333.61,Deposit,-7730.654000000108,0
7241,1050,2024-03-04 17:15:42.543492,4121.0,Loan Disbursement,-6494.354000000108,0
7242,1019,2024-04-10 10:04:44.543492,659.8,Deposit,-6296.414000000108,0
7243,1095,2024-05-21 04:12:43.543492,1901.82,Loan Payment,-6866.960000000108,0
7244,1085,2024-06-12 06:56:10.543492,3323.63,Loan Payment,-7864.049000000108,0
7245,1058,2024-11-08 22:03:31.543492,3277.95,Loan Disbursement,-6880.664000000108,0
7246,1070,2024-06-14 22:07:33.543492,4308.73,Deposit,-5588.045000000108,0
7247,1008,2024-02-15 19:42:18.543492,744.33,Loan Disbursement,-5364.746000000108,0
7248,1000,2024-06-14 17:29:09.543492,2178.2,Loan Disbursement,-4711.286000000108,0
7249,1028,2024-09-16 12:55:37.543492,531.26,Loan Payment,-4551.908000000109,0
7250,1062,2024-02-19 10:14:19.543492,1978.5,Loan Payment,-5145.458000000109,0
7251,1071,2024-05-18 21:19:56.543492,124.78,Loan Payment,-5108.024000000109,0
7252,1055,2024-08-02 09:10:18.543492,4496.45,Loan Disbursement,-6456.959000000108,0
7253,1067,2024-12-03 02:47:23.543492,2658.87,Loan Disbursement,-7254.620000000108,0
7254,1034,2024-12-23 13:47:00.543492,4256.52,Withdrawal,-5977.664000000108,0
7255,1002,2024-04-25 19:52:49.543492,346.53,Withdrawal,-5873.705000000108,0
7256,1006,2024-05-14 00:54:34.543492,1175.92,Loan Disbursement,-6226.481000000108,0
7257,1026,2024-05-19 07:40:37.543492,1333.93,Withdrawal,-5826.302000000108,0
7258,1000,2024-03-26 19:43:29.543492,1964.12,Loan Disbursement,-6415.538000000108,0
7259,1090,2024-07-26 12:06:46.543492,4024.19,Loan Payment,-7622.795000000107,0
7260,1079,2024-03-09 05:50:52.543492,1963.46,Deposit,-7033.757000000107,0
7261,1070,2025-01-08 02:00:48.543492,1063.03,Loan Payment,-6714.848000000107,0
7262,1043,2024-07-13 05:06:34.543492,371.7,Loan Disbursement,-6603.338000000107,0
7263,1086,2024-09-29 01:12:58.543492,443.48,Loan Payment,-6736.382000000107,0
7264,1040,2024-06-17 00:23:51.543492,3812.23,Loan Disbursement,-7880.051000000107,0
7265,1074,2024-08-01 09:26:09.543492,2251.77,Loan Disbursement,-8555.582000000108,0
7266,1041,2024-12-27 19:26:50.543492,3644.6,Withdrawal,-7462.2020000001085,0
7267,1032,2024-03-12 17:56:04.543492,3427.32,Loan Disbursement,-8490.398000000108,0
7268,1049,2024-07-07 08:42:33.543492,720.04,Deposit,-8274.386000000108,0
7269,1062,2025-01-17 12:37:21.543492,757.3,Withdrawal,-8047.196000000107,0
7270,1099,2024-12-23 21:03:53.543492,3788.94,Deposit,-9183.878000000108,0
7271,1036,2024-05-25 03:36:08.543492,3620.28,Loan Disbursement,-8097.794000000107,0
7272,1058,2024-11-25 17:23:49.543492,1921.25,Loan Payment,-8674.169000000107,0
7273,1080,2024-10-02 16:23:19.543492,433.24,Loan Disbursement,-8544.197000000107,0
7274,1098,2024-05-30 16:16:20.543492,109.89,Loan Disbursement,-8511.230000000107,0
7275,1047,2024-05-06 11:07:42.543492,1476.38,Loan Payment,-8954.144000000108,0
7276,1004,2024-08-04 09:30:22.543492,95.65,Loan Payment,-8925.449000000108,0
7277,1047,2024-07-03 04:16:22.543492,1188.86,Deposit,-9282.107000000107,0
7278,1095,2024-09-19 22:12:07.543492,2126.53,Withdrawal,-8644.148000000107,0
7279,1002,2025-01-02 04:39:07.543492,651.01,Withdrawal,-8839.451000000106,0
7280,1046,2024-04-07 06:28:15.543492,566.17,Withdrawal,-9009.302000000107,0
7281,1061,2025-01-25 15:23:18.543492,4487.37,Deposit,-7663.091000000108,0
7282,1098,2024-02-16 23:48:59.543492,2948.08,Deposit,-6778.667000000108,0
7283,1013,2024-08-23 08:47:41.543492,4675.56,Loan Payment,-8181.335000000108,0
7284,1062,2025-01-01 06:06:23.543492,1761.84,Withdrawal,-8709.887000000108,0
7285,1060,2024-10-22 23:34:04.543492,3401.87,Loan Disbursement,-9730.448000000108,0
7286,1030,2024-06-02 21:08:38.543492,1063.22,Deposit,-10049.414000000108,0
7287,1094,2024-03-02 10:04:05.543492,3110.78,Loan Disbursement,-9116.180000000108,0
7288,1016,2024-04-26 14:10:11.543492,691.45,Withdrawal,-8908.745000000108,1
7289,1023,2024-04-04 11:17:43.543492,60.3,Withdrawal,-8890.655000000108,0
7290,1022,2025-01-10 13:07:16.543492,4661.08,Deposit,-7492.331000000107,0
7291,1081,2024-10-13 05:38:57.543492,2796.73,Deposit,-6653.312000000107,0
7292,1049,2024-11-22 05:35:56.543492,4638.36,Loan Payment,-8044.820000000107,0
7293,1077,2024-12-17 01:50:46.543492,1702.47,Loan Disbursement,-8555.561000000107,0
7294,1078,2024-03-21 18:34:46.543492,1672.54,Loan Payment,-8053.799000000106,0
7295,1078,2024-05-05 00:10:15.543492,2033.24,Loan Payment,-7443.827000000107,0
7296,1069,2024-08-23 23:51:11.543492,3544.9,Loan Disbursement,-8507.297000000106,0
7297,1026,2024-10-06 12:10:40.543492,2850.75,Withdrawal,-7652.072000000106,0
7298,1014,2024-04-11 01:33:31.543492,4630.51,Loan Disbursement,-6262.919000000105,0
7299,1049,2024-02-17 09:20:56.543492,175.93,Withdrawal,-6315.698000000106,0
7300,1035,2024-11-17 10:28:47.543492,3555.57,Loan Payment,-5249.0270000001055,0
